10	154	1	4	1	1	2	3	4	5	8	7	
10	155	1	4	1	2	1	1	8	3	7	5	
10	156	1	4	1	2	1	1	8	3	7	5	
10	157	1	4	1	2	1	1	8	3	7	5	
10	158	1	4	1	1	2	2	3	7	7	8	
10	159	1	4	1	1	2	2	3	7	7	8	
10	160	1	4	1	1	2	2	3	7	7	8	
10	161	1	4	1	1	2	3	8	5	5	8	
10	162	1	4	1	1	2	3	8	5	5	8	
10	163	1	4	1	2	1	2	6	7	6	6	
10	164	1	4	1	2	1	2	6	7	6	6	
10	165	1	4	1	2	1	2	6	7	6	6	
10	166	1	4	1	2	3	1	7	4	8	7	
10	167	1	4	1	2	3	1	7	4	8	7	
10	168	1	4	1	2	3	1	7	4	8	7	
10	169	1	4	1	2	1	1	7	2	6	8	
10	170	1	4	1	2	1	1	7	2	6	8	
10	171	1	4	1	2	3	1	8	7	2	7	
10	172	1	4	1	2	3	1	8	7	2	7	
10	173	1	4	1	2	3	1	8	7	2	7	
10	174	1	4	1	2	1	2	8	7	7	6	
10	175	1	4	1	2	1	2	8	7	7	6	
10	176	1	4	1	2	1	2	8	7	7	6	
10	177	1	4	1	1	1	1	8	7	3	8	
10	178	1	4	1	1	1	1	8	7	3	8	
10	179	1	4	1	1	1	1	8	7	3	8	
10	180	1	4	1	2	3	4	2	8	8	2	
10	181	1	4	1	2	3	4	2	8	8	2	
10	182	1	4	1	2	3	1	6	7	5	3	
10	183	1	4	1	2	3	1	6	7	5	3	
10	184	1	4	1	2	3	1	6	7	5	3	
10	185	1	4	1	2	3	4	6	3	8	3	
10	186	1	4	1	2	3	4	6	3	8	3	
10	187	1	4	1	2	3	3	7	8	8	6	
10	188	1	4	1	2	3	3	7	8	8	6	
10	189	1	4	1	2	3	3	7	8	8	6	
10	190	1	4	1	2	2	2	8	6	7	7	
10	190	2	4	1	2	2	3	8	8	6	5	
10	191	1	4	1	2	2	2	8	6	7	7	
10	191	2	4	1	2	2	3	8	8	6	5	
10	192	1	4	1	2	2	2	8	6	7	7	
10	192	2	4	1	2	2	3	8	8	6	5	
10	193	1	4	1	1	2	3	6	7	6	8	
10	194	1	4	1	1	2	3	6	7	6	8	
10	195	1	4	1	2	1	3	8	3	8	4	
10	196	1	4	1	2	1	3	8	3	8	4	
10	197	1	4	1	2	1	3	8	3	8	4	
10	198	1	4	1	2	3	4	5	5	5	2	
10	199	1	4	1	2	3	4	5	5	5	2	
10	200	1	4	1	1	1	2	4	8	6	6	
10	201	1	4	1	1	1	2	4	8	6	6	
10	202	1	4	1	2	3	2	6	7	5	6	
10	203	1	4	1	2	3	2	6	7	5	6	
10	204	1	4	1	2	3	4	1	8	6	8	
10	205	1	4	1	2	3	4	8	8	8	1	
10	206	1	4	1	1	2	3	5	7	8	1	
10	207	1	4	1	1	2	3	5	7	8	1	
10	208	1	4	1	2	1	2	3	8	8	8	
10	209	1	4	1	2	1	2	3	8	8	8	
10	210	1	4	1	2	2	2	8	8	6	6	
10	210	2	4	1	2	3	2	8	6	3	7	
10	211	1	4	1	1	2	1	8	8	8	5	
10	212	1	4	1	1	2	1	8	8	8	5	
10	213	1	4	1	1	2	1	8	8	8	5	
10	214	1	4	1	2	2	2	8	6	8	6	
10	215	1	4	1	2	2	2	8	6	8	6	
10	216	1	4	1	2	2	2	8	6	8	6	
10	217	1	4	1	2	3	4	8	6	6	6	
10	218	1	4	1	2	3	4	8	6	6	6	
10	219	1	4	1	2	2	3	5	7	7	7	
10	220	1	4	1	2	2	3	5	7	7	7	
10	221	1	4	1	2	2	3	5	7	7	7	
